NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
Large Clean & Modern Room for rent,NL,Netherlands,52.3971134,4.940607196,Private room,2,1,1,1,$60.00 
Spacious room only 15 min. to centre of Amsterdam,NL,Netherlands,52.39558629,4.955375194,Private room,2,1,1,1,$59.00 
Very spacious familyhouse,NL,Netherlands,52.40798357,4.933652215,Entire home/apt,4,1,2,2,$85.00 
"Mini-country cottage, 15 min. to Amsterdam Centre",NL,Netherlands,52.37934389,4.992835191,Private room,4,1,1,2,$110.00 
Welcome to our Amsterdam Paradise,NL,Netherlands,52.4075976,4.930921035,Entire home/apt,4,1,4,4,$100.00 
Room in our new build farm/villa,NL,Netherlands,52.40889984,4.966513716,Private room,2,1,1,1,$95.00 
"Woonboot in Amsterdam, Free parking",NL,Netherlands,52.38281122,4.966894741,Private room,2,1,1,1,$75.00 
Spacious family house,NL,Netherlands,52.38906607,4.954847611,Entire home/apt,6,2,4,6,$140.00 
"Groot, modern, mooi gezinshuis.",NL,Netherlands,52.40842473,4.934696988,Entire home/apt,4,1,3,3,$210.00 
"Spacious, modern, and quiet apt., close to centre",NL,Netherlands,52.39756568,4.938509526,Entire home/apt,2,1,1,1,$67.00 
Stylish family home in hotspot Amsterdam North,NL,Netherlands,52.40798826,4.933076655,Entire home/apt,4,1.5,3,3,$200.00 
Nice family apartment in Amsterdam,NL,Netherlands,52.39352414,4.954702182,Entire home/apt,4,1,3,2,$100.00 
Detached family home in center,NL,Netherlands,52.39831471,4.925242169,Entire home/apt,4,1,3,3,$168.00 
Private Modern Room + Sunny Terrace,NL,Netherlands,52.40383082,4.938426697,Private room,2,1.5,1,1,$54.00 
Luxury apartment for 4 persons,NL,Netherlands,52.40238962,4.942974959,Entire home/apt,4,1,2,4,$150.00 
Medium Room near to the Center,NL,Netherlands,52.39936874,4.940408933,Private room,2,1,1,1,$56.00 
Your little appartment on wheels,NL,Netherlands,52.39390747,4.990683052,Private room,3,1,1,3,$72.00 
Close to the city centre in a quiet neighbourhood,NL,Netherlands,52.40427536,4.930383006,Entire home/apt,4,1,3,5,$150.00 
Great house at Durgerdammerdijk + free parking,NL,Netherlands,52.37918183,4.996370323,Entire home/apt,4,1,3,4,$90.00 
Family house at dyke + great garden + free parking,NL,Netherlands,52.37994425,5.000105588,Entire home/apt,4,1,2,3,$100.00 
Tiny Inn - ecological Bed and Breakfast on Wheels,NL,Netherlands,52.39621421,4.99923168,Entire home/apt,2,1,1,1,$90.00 
Your  waggon at the cows paradise,NL,Netherlands,52.40653759,4.995237782,Private room,4,1,1,4,$74.00 
Spacey room for 2,NL,Netherlands,52.3968055,4.954288934,Private room,2,1,1,1,$63.00 
Great well styled houseboat,NL,Netherlands,52.38068859,4.970332905,Entire home/apt,2,1,1,1,$90.00 
Small Room near to the Center,NL,Netherlands,52.39699872,4.942198939,Private room,1,1,1,1,$37.00 
"Wooden Garden House, the Mulberry",NL,Netherlands,52.41487865,5.026700926,Entire home/apt,3,1,1,2,$85.00 
Large house with garden at famous Durgerdam,NL,Netherlands,52.37872858,4.989368667,Entire home/apt,2,1,1,1,$130.00 
Your cozy waggon at the cows paradise,NL,Netherlands,52.40809583,4.995068873,Private room,4,1,2,4,$73.00 
â˜…â˜…â˜…Cosy Family 3BR APT with Private car Parkingâ˜…â˜…â˜…,NL,Netherlands,52.39773059,4.931717528,Entire home/apt,4,1.5,3,4,$150.00 
Home for singles or couple!,NL,Netherlands,52.39515112,4.958788396,Entire home/apt,2,1,1,1,$65.00 
"Light room in Amsterdam North, 20 bus min. from CS",NL,Netherlands,52.39585561,4.950574344,Private room,2,1,1,1,$62.00 
New! Apartment with free parking Amsterdam,NL,Netherlands,52.40129731,4.936657918,Entire home/apt,6,1,2,6,$100.00 
Spacious waterfront house w garden,NL,Netherlands,52.38378948,4.965061834,Entire home/apt,7,3,4,7,$225.00 
NEW Lovely and bright Apartment - Amsterdam North!,NL,Netherlands,52.39859546,4.931847021,Entire home/apt,2,1,1,1,$86.00 
Nice Room in a spacious appartment,NL,Netherlands,52.3961504,4.932147103,Private room,4,1,1,2,$49.00 
Luxurious Durgerdam Retreat,NL,Netherlands,52.37591268,4.986186029,Entire home/apt,6,1.5,3,3,$250.00 
Gorgeous & spacious home in truly unique location,NL,Netherlands,52.38612605,4.954680298,Entire home/apt,4,2,4,2,$149.00 
Charming wooden house with lakeview in Amsterdam-N,NL,Netherlands,52.37830513,4.992117478,Entire home/apt,3,1.5,2,2,$150.00 
Authentic dyke house at 10 minutes from Amsterdam,NL,Netherlands,52.37860448,4.993244967,Entire home/apt,4,2,2,2,$125.00 
"Farm 1840, 15 minutes from the centre of Amsterdam",NL,Netherlands,52.39602574,4.995210183,Entire home/apt,4,1,3,6,$195.00 
Amsterdam Apartment - Clean Quiet Safe,NL,Netherlands,52.39941506,4.953106473,Private room,3,1,1,2,$48.00 
Family house between city & nature,NL,Netherlands,52.40542503,4.933314821,Entire home/apt,4,1,3,3,$125.00 
" Mirjam's place 85,- apartment ",NL,Netherlands,52.40173757,4.936887741,Entire home/apt,2,1,1,2,$125.00 
SpazioArte,NL,Netherlands,52.39553331,4.941019768,Private room,2,1,1,2,$60.00 
Down by the waterside,NL,Netherlands,52.41881983,5.019420398,Private room,2,1,1,1,$73.00 
Best of both; city & countryside!,NL,Netherlands,52.39742241,4.93248081,Entire home/apt,4,1,2,3,$109.00 
"Amsterdam, city villa, free P",NL,Netherlands,52.40664603,4.928136326,Entire home/apt,4,1,3,6,$225.00 
"Spacious apartment, amazing view",NL,Netherlands,52.39313028,4.957641109,Entire home/apt,4,1,2,4,$77.00 
Modern house with garden,NL,Netherlands,52.40054063,4.946522306,Entire home/apt,4,1,2,2,$140.00 
Nice family home in calm north area | free parking,NL,Netherlands,52.4061098,4.932035383,Entire home/apt,4,1,4,5,$110.00 
Family House Amsterdam Free Parking,NL,Netherlands,52.4060176,4.930087464,Entire home/apt,4,1,2,3,$110.00 
House & Sunny Garden at Amsterdam,NL,Netherlands,52.39477934,4.944952951,Entire home/apt,2,1,1,1,$152.00 
Double bedroom in a townhouse in Amsterdam North,NL,Netherlands,52.40232536,4.945455159,Private room,2,1.5,1,1,$60.00 
Penthouse 10min from CentralStation,NL,Netherlands,52.39642614,4.940514112,Private room,2,1,1,1,$63.00 
TRENDY APARTMENT 10MIN FROM THE CITY CENTRE+ BIKES,NL,Netherlands,52.40425319,4.937169992,Entire home/apt,4,1,2,2,$79.00 
Amazing family house + free parking,NL,Netherlands,52.38388865,4.966102572,Entire home/apt,4,1,2,3,$100.00 
Family house in child-friendly area,NL,Netherlands,52.40700508,4.93350807,Entire home/apt,4,1,4,5,$180.00 
200m2 met grote tuin en boomhut!,NL,Netherlands,52.39780528,4.924147227,Entire home/apt,4,2,4,4,$200.00 
Complete family home in Amsterdam-Noord,NL,Netherlands,52.40813423,4.933767539,Entire home/apt,4,1,4,4,$100.00 
Romantic Houseboat,NL,Netherlands,52.38174634,4.967196919,Entire home/apt,2,1,0,1,$80.00 
Light apartment with spacious room in Adam-N!,NL,Netherlands,52.39147119,4.954711326,Entire home/apt,2,1,1,1,$125.00 
Amazing full family house + private parking place!,NL,Netherlands,52.4064229,4.930562638,Entire home/apt,4,1,4,5,$100.00 
"Classy Luxury App near Amsterdam Center, free park",NL,Netherlands,52.39788683,4.943948167,Entire home/apt,2,1,1,1,$163.00 
Relaxed and spacious family house,NL,Netherlands,52.38940341,4.955929828,Entire home/apt,6,1,3,3,$249.00 
Family house on shores Amsterdam IJ,NL,Netherlands,52.38466299,4.957892805,Entire home/apt,4,1.5,3,6,$130.00 
Family house with garden and free parking,NL,Netherlands,52.38489228,4.957649654,Entire home/apt,4,2,3,4,$150.00 
Countryside House near Amsterdam,NL,Netherlands,52.41579562,4.977122185,Entire home/apt,6,1,3,4,$150.00 
Amsterdam Ransdorp,NL,Netherlands,52.39571722,4.995156476,Entire home/apt,4,1,2,2,$125.00 
Spacious apartment/ calm area yet close to center,NL,Netherlands,52.39333989,4.956375473,Entire home/apt,4,1.5,2,3,$180.00 
Eco Barge - authentic & charming,NL,Netherlands,52.38321681,4.964143576,Entire home/apt,2,1,1,2,$90.00 
"Private,cozy room with double bed",NL,Netherlands,52.39898271,4.930656309,Private room,2,1,1,1,$40.00 
Comfie room for 2,NL,Netherlands,52.3950274,4.953331533,Private room,2,1,1,1,$45.00 
æˆ¿é—´ç©ºæ—·èˆ’é€‚ï_Œé˜¿å§†æ–¯ç‰_ä¸_åŒ—åùêå…¬äº_åˆ°ä¸_å¿ƒç«™åçÅäº”åˆ†é’Ÿå·_åè_ï_Œæ_¥è¡Œåˆ°Damå_¿åœº,NL,Netherlands,52.40234851,4.945605172,Private room,2,1,1,2,$45.00 
Apartment in Amsterdam-North,NL,Netherlands,52.39644425,4.937716755,Entire home/apt,2,1,1,1,$49.00 
Private room with own entrance and free parking,NL,Netherlands,52.39608628,4.950179985,Private room,2,1,1,2,$65.00 
Unique architects house on a dike,NL,Netherlands,52.38673472,4.959109987,Entire home/apt,4,1,3,3,$130.00 
NEW Comfortable room with bathroom incl breakfast,NL,Netherlands,52.40716327,4.934670674,Private room,2,1,1,1,$70.00 
Great full house + sunny garden + parking place,NL,Netherlands,52.40713496,4.931573649,Entire home/apt,4,1,2,5,$125.00 
Spacious room close to center,NL,Netherlands,52.40969216,4.945237291,Private room,2,1.5,1,2,$70.00 
De Zwaluwen (Ransdorp),NL,Netherlands,52.3963522,4.996203556,Entire home/apt,5,1.5,3,5,$140.00 
Private Room in Amsterdam,NL,Netherlands,52.39310699,4.960169249,Private room,2,1,1,2,$30.00 
Lovely familyhouse with garden and free parking,NL,Netherlands,52.40873922,4.935103489,Entire home/apt,4,1,3,4,$110.00 
Modern Family Home - Eternal Youth!,NL,Netherlands,52.40750817,4.933180652,Entire home/apt,4,1,3,3,$125.00 
Luxury appt 15 min. to centre + gardn,NL,Netherlands,52.39367184,4.954516652,Entire home/apt,4,1,1,2,$140.00 
family home with garden,NL,Netherlands,52.3991273,4.953999698,Entire home/apt,6,1.5,4,6,$140.00 
Full house in calm area with garden + free parking,NL,Netherlands,52.38639036,4.955662956,Entire home/apt,4,1,3,3,$88.00 
Rustig gelegen studio in Durgerdam,NL,Netherlands,52.3751451,4.984980917,Private room,2,1,1,1,$90.00 
Best of 2 worlds in Amsterdam ! ,NL,Netherlands,52.39933085,4.932646903,Entire home/apt,2,1,1,2,$75.00 
Bright and modern  2bedroom apartment,NL,Netherlands,52.39791253,4.95512432,Entire home/apt,4,1,2,2,$145.00 
Eternal Youth Lane - Modern Family Home,NL,Netherlands,52.40589302,4.932430878,Entire home/apt,4,1,3,3,$105.00 
Nice appartement in Amsterdam,NL,Netherlands,52.3958853,4.9584012,Entire home/apt,5,1,2,2,$100.00 
Private appartment near centre of Amsterdam! :-),NL,Netherlands,52.40338713,4.944588367,Entire home/apt,2,1,0,1,$75.00 
Noord Charming Apartment Amsterdam,NL,Netherlands,52.38965931,4.960657231,Entire home/apt,6,1,2,2,$250.00 
"Great full house, free parking!",NL,Netherlands,52.40666127,4.932477069,Entire home/apt,4,1,4,4,$120.00 
Lovely Room with Garden,NL,Netherlands,52.40438119,4.941818136,Private room,4,1,2,4,$85.00 
Nice double story appartment,NL,Netherlands,52.39840379,4.929351093,Entire home/apt,4,1,2,3,$175.00 
cottage in Amsterdam,NL,Netherlands,52.3779578,4.991013738,Entire home/apt,2,1,0,1,$95.00 
Nice family home with private parkingspot,NL,Netherlands,52.38893859,4.958906985,Entire home/apt,4,1,3,3,$106.00 
city centre,NL,Netherlands,52.39262052,4.95549541,Entire home/apt,3,2,3,3,$125.00 
Green Space and Calm in Amsterdam,NL,Netherlands,52.39446585,4.945133847,Private room,1,1,1,1,$59.00 
Lovely child friendly house in quiet area,NL,Netherlands,52.38878599,4.956154508,Entire home/apt,6,2,4,4,$100.00 
Complete Apartment in park in Amsterdam-North,NL,Netherlands,52.3970218,4.932968478,Entire home/apt,2,1,1,1,$85.00 
Luxurious and spacious mobile home ,NL,Netherlands,52.38475125,5.01355728,Entire home/apt,4,1,2,4,$90.00 
Gypsy Waggon - Your villa on wheels,NL,Netherlands,52.41316365,4.945775228,Private room,6,0,1,6,$99.00 
Spacious Apartment Uptown Amsterdam,NL,Netherlands,52.40028765,4.931311412,Entire home/apt,4,1,2,2,$169.00 
locals,NL,Netherlands,52.40648237,4.966168879,Private room,4,1,1,4,$80.00 
Lovely Charming House in Amsterdam!,NL,Netherlands,52.38333593,5.00370789,Entire home/apt,4,,1,4,$100.00 
Light family house in Amsterdam,NL,Netherlands,52.39882236,4.925625447,Entire home/apt,4,1,4,6,$250.00 
"B&B Bloom, Amsterdam",NL,Netherlands,52.38258439,4.966461875,Private room,4,1,2,4,$95.00 
Clean room in Amsterdam,NL,Netherlands,52.3990162,4.92994526,Private room,2,1,1,1,$69.00 
Spacious double bedroom in our green house,NL,Netherlands,52.38800094,4.956424812,Private room,2,2.5,1,1,$55.00 
Family house with private and secure parking,NL,Netherlands,52.39577075,4.958443363,Entire home/apt,4,1,2,2,$80.00 
A charming house on a dike!,NL,Netherlands,52.38677964,4.954623504,Entire home/apt,5,1,3,5,$205.00 
B&B in 't Hooi,NL,Netherlands,52.3965412,4.995015813,Entire home/apt,2,1,1,1,$115.00 
"Peaceful, green Amsterdam house",NL,Netherlands,52.39049166,4.954518981,Entire home/apt,4,1.5,4,5,$148.00 
Comfortable family vacation home,NL,Netherlands,52.39701352,4.959170221,Entire home/apt,3,1,2,2,$510.00 
Romantic houseboat in Amsterdam,NL,Netherlands,52.37997565,4.970049351,Entire home/apt,3,1,1,1,$100.00 
Stunning Houseboat in Amsterdam,NL,Netherlands,52.37856,4.977385775,Entire home/apt,4,1,2,2,$139.00 
Holiday house Skaap Amsterdam,NL,Netherlands,52.39652287,4.995234116,Entire home/apt,3,1,1,2,$130.00 
Loft in parc in front of a pond ,NL,Netherlands,52.39560915,4.934592034,Entire home/apt,2,1,1,1,$112.00 
Great house at dyke with amazing garden by water,NL,Netherlands,52.38686681,4.955770532,Entire home/apt,4,1,2,3,$90.00 
Nice & cosy room close to the citycenter,NL,Netherlands,52.40266644,4.925218321,Private room,2,1,1,1,$40.00 
Light and quiet room in a green neighborhood NORTH,NL,Netherlands,52.39703678,4.933106953,Private room,2,1,1,1,$75.00 
10 minutes from central station,NL,Netherlands,52.39316098,4.955759152,Shared room,3,1,1,2,$30.00 
Family house with free parking on the street,NL,Netherlands,52.38311273,4.965958749,Entire home/apt,4,2,2,5,$160.00 
Appartement the Watersnip,NL,Netherlands,52.4093926,4.961788398,Private room,2,1,0,2,$70.00 
homey room for 1 or 2 persons,NL,Netherlands,52.39639712,4.953759806,Private room,2,1,1,1,$38.00 
Cosy appartment near A'dam central,NL,Netherlands,52.39868149,4.93662922,Entire home/apt,2,1,1,1,$87.00 
Design Loft XL - Top End - 5 star,NL,Netherlands,52.40742808,4.930222757,Entire home/apt,4,2,2,3,$225.00 
"Clean, spacious room (24 m2) with a balcony",NL,Netherlands,52.40366362,4.945924942,Private room,2,1,1,1,$49.00 
Amsterdam Apartment - Clean Quiet Safe 2,NL,Netherlands,52.39951528,4.95164513,Private room,1,1,1,2,$48.00 
Appartement Amsterdam noord,NL,Netherlands,52.4066547,4.917705037,Entire home/apt,4,1,1,2,$100.00 
Private room in Amsterdam,NL,Netherlands,52.42181738,4.887597928,Private room,1,1,1,1,$35.00 
Treilerhof woning,NL,Netherlands,52.40650987,4.910256015,Entire home/apt,1,0.5,2,2,$516.00 
Big room Amsterdam oosterlengte,NL,Netherlands,52.40961688,4.924736909,Shared room,1,1,1,1,$38.00 
Cosy full house in calm area,NL,Netherlands,52.41410904,4.892731981,Entire home/apt,2,1,1,1,$100.00 
"Cozy appartment, 77m2, free parking",NL,Netherlands,52.40344889,4.898706338,Entire home/apt,4,1,2,2,$120.00 
Leuke gezinswoning met ruime tuin.,NL,Netherlands,52.41394822,4.91932299,Entire home/apt,4,1,3,3,$130.00 
TOP FLOOR STUDIO SUNNY TERRACE FREE PARKING,NL,Netherlands,52.40702224,4.91250582,Private room,2,1,0,2,$99.00 
Amsterdam off the beaten track,NL,Netherlands,52.40522102,4.899754974,Entire home/apt,4,1,4,4,$99.00 
Room with a view,NL,Netherlands,52.42196721,4.886573239,Private room,2,1,1,1,$55.00 
Big delightfull spacious room in gorgeous home,NL,Netherlands,52.4104214,4.893002374,Private room,2,1.5,1,1,$80.00 
Unique studio in old horse stables,NL,Netherlands,52.42223217,4.890982225,Entire home/apt,2,1,0,1,$100.00 
Sunny apartment near upcoming NDSM!,NL,Netherlands,52.40964679,4.892259353,Entire home/apt,2,1,1,1,$115.00 
Big family house @ industrial wharf area Amsterdam,NL,Netherlands,52.407765,4.902479195,Entire home/apt,6,1,4,5,$125.00 
Nice room with breakfast for 2 p.,NL,Netherlands,52.42117111,4.90133171,Private room,2,0.5,1,1,$55.00 
A charming Turkish Dutch house,NL,Netherlands,52.40201337,4.916676069,Entire home/apt,4,1.5,2,2,$120.00 
Lente,NL,Netherlands,52.40964666,4.899892172,Private room,2,1.5,1,1,$89.00 
"Urban Villa, bright and spacious!",NL,Netherlands,52.40509479,4.903170414,Entire home/apt,6,1,3,6,$255.00 
Lovely home with garden in Amsterdam!,NL,Netherlands,52.41446126,4.892038174,Entire home/apt,2,1,1,1,$98.00 
ROOM WITH GREAT VIEW OVER THE WATER,NL,Netherlands,52.40557812,4.903993066,Private room,2,1,1,1,$90.00 
Autonome woning,NL,Netherlands,52.40376406,4.905372231,Private room,1,1,1,1,$74.00 
Lovely bedroom in Amsterdam Noord,NL,Netherlands,52.41837418,4.892148598,Private room,2,1,1,1,$50.00 
Beautiful Room In Amsterdam North,NL,Netherlands,52.40911298,4.901080544,Private room,2,1,1,2,$80.00 
Family home with lovely garden,NL,Netherlands,52.41117881,4.886958873,Entire home/apt,4,1,3,3,$99.00 
Charming family house with a nice garden,NL,Netherlands,52.4135946,4.909184695,Entire home/apt,5,1,4,5,$149.00 
Beautiful apartment in the North of Amsterdam,NL,Netherlands,52.40755848,4.89879641,Entire home/apt,2,1,1,1,$80.00 
room for 2 person,NL,Netherlands,52.40704104,4.915531065,Private room,2,1,1,1,$65.00 
Private shower & Free Parking in Upcoming North!,NL,Netherlands,52.41650667,4.878918671,Private room,2,1,1,1,$59.00 
Fijn huis in rustige buurt ,NL,Netherlands,52.41965715,4.902989647,Entire home/apt,4,1,3,4,$100.00 
"Convenient, Clean, Cute Studio!",NL,Netherlands,52.408475,4.917681838,Entire home/apt,2,1,1,1,$85.00 
"Fijne kamer, gratis parkeren!",NL,Netherlands,52.40112586,4.912017924,Private room,2,1,1,1,$52.00 
Family house in Amsterdam Noord,NL,Netherlands,52.41012353,4.889259609,Entire home/apt,5,1,3,6,$219.00 
Charming apartment  Free parking,NL,Netherlands,52.41375732,4.91931574,Entire home/apt,3,1,1,1,$150.00 
Moderne woonark in stad en natuur,NL,Netherlands,52.42101537,4.893610391,Entire home/apt,2,1,1,1,$140.00 
The North is the Place to Be !,NL,Netherlands,52.40716003,4.914846037,Private room,2,1,1,1,$62.00 
Lovely house - NDSM free parking,NL,Netherlands,52.41505842,4.893954874,Entire home/apt,4,1.5,2,2,$152.00 
Spacious house with 2 bedrooms + garden!!,NL,Netherlands,52.40855663,4.903914043,Entire home/apt,4,1,3,4,$149.00 
"Lovely house, very big garden.",NL,Netherlands,52.41396157,4.906329579,Entire home/apt,4,2,3,4,$139.00 
Family house with garden NDSM,NL,Netherlands,52.41468291,4.881594418,Entire home/apt,4,1,2,3,$93.00 
Luxurious apartment in Amsterdam,NL,Netherlands,52.4180519,4.88181754,Private room,2,1,1,1,$80.00 
Relax in Quiet Comfy Style,NL,Netherlands,52.42052256,4.89126598,Private room,2,1.5,1,1,$55.00 
The Sailing Dutchman + 2 free bikes,NL,Netherlands,52.40951909,4.907795976,Private room,2,3,1,1,$40.00 
Family-house near town Ã¡nd nature,NL,Netherlands,52.41320534,4.908728654,Entire home/apt,8,2,4,8,$165.00 
Authentic Fishing-Boat +2 free bikes,NL,Netherlands,52.40925486,4.907867623,Private room,3,2,2,2,$49.00 
Family house,NL,Netherlands,52.40262393,4.908303639,Entire home/apt,6,1.5,4,6,$230.00 
The Happy House,NL,Netherlands,52.40179822,4.9137609,Entire home/apt,4,2.5,7,7,$100.00 
Complete house with garden at trending NDSM!,NL,Netherlands,52.41529174,4.890980888,Entire home/apt,2,1,1,1,$100.00 
